"日期","动画","番剧","国创","音乐","舞蹈","游戏","科技","生活","鬼畜","时尚","广告","娱乐","影视","放映厅"
"2010年3月19日",9252279,7848892,68920,9233626,173852,4592998,36725,3975408,6853276,0,15033,0,1620539,0
"2010年3月20日",9327587,7848892,68920,9241587,173852,4602284,36725,3995030,6853276,0,15033,0,1620539,0
"2010年3月21日",9336527,7917270,68920,9265303,173852,4708478,36725,4010814,6853276,0,15033,0,1622782,0
"2010年3月22日",9421003,7919070,68920,9331328,173852,5132814,36725,4020879,6853276,0,15033,0,1622782,0
"2010年3月23日",9465761,7920969,68920,9349958,173852,5145816,36725,4020879,7045886,0,15033,0,1622782,0
"2010年3月24日",9484140,8062110,68920,9376956,173852,5241328,36725,4083452,7050030,0,15033,0,1622782,0
"2010年3月25日",9491773,8062110,68920,9428777,173852,5251749,36725,4126754,7077033,0,15033,0,1622782,0
"2010年3月26日",9504756,8164414,68920,9446876,181629,5263060,36725,4133738,7083498,0,15033,0,1622782,0
"2010年3月27日",9581003,8164414,68920,9457502,181629,5271746,36725,4159983,7098147,0,15033,0,1622782,0
"2010年3月28日",9637168,8164414,68920,9504196,181629,5281328,36725,4210645,7216065,0,15033,0,1622782,0
"2010年3月29日",9669273,8169691,68920,9535912,181629,5299486,36725,4238944,7220436,0,15033,0,1622782,0
"2010年3月30日",9705403,8169691,68920,9561208,181629,5304266,36725,4261514,7220436,0,15033,0,1622782,0
"2010年3月31日",9946262,8173242,68920,9583790,181629,5353227,36725,4303513,7223778,0,15033,0,1622782,0
"2010年4月1日",10169053,8185786,68920,9641334,181629,5358360,36725,4342212,7255729,0,15033,0,1622782,0
"2010年4月2日",10188127,8185786,68920,9744197,181629,5530847,36725,4344676,7383037,0,15033,0,1622782,0
"2010年4月3日",10276131,9315050,68920,9768577,181629,5538153,36725,4393394,7383037,0,15033,0,1622782,0
"2010年4月4日",10305258,9696889,68920,9849031,181629,5577579,36725,4417210,7430590,0,15033,0,1622782,0
"2010年4月5日",10368450,9914925,68920,9890889,181629,5604205,36725,4515463,7435139,0,15033,0,1622782,0
"2010年4月6日",10438412,9914925,68920,10082351,181629,5624796,36725,4515463,7435139,0,15033,0,1622782,0
"2010年4月7日",10466341,9915400,68920,10089747,181629,5671516,36725,4515463,7449728,0,15033,0,1622782,0
"2010年4月8日",10511140,9917263,68920,10097568,181629,5679661,36725,4556524,7524443,0,15033,0,1622782,0
"2010年4月9日",10516584,9917263,68920,10128302,181629,5684580,36725,4591447,7557997,0,15033,0,1622782,0
"2010年4月10日",10526329,9937316,68920,10151990,181629,5684580,36725,4591447,7557997,0,15033,0,1622782,0
"2010年4月11日",10539861,9963916,212208,10181162,193298,5700700,36725,4594385,7617406,0,15033,0,1622782,0
"2010年4月12日",10634787,10058324,212208,10215485,193298,5756843,36725,4599393,7854244,0,15033,0,1622782,0
"2010年4月13日",10642002,10718556,212208,10259022,193298,5761804,36725,4605525,7876273,0,15033,0,1622782,0
"2010年4月14日",10698029,10718868,212208,10277015,193298,5774610,36725,4624112,7876273,0,15033,0,1622782,0
"2010年4月15日",10701564,10718868,212208,10374143,193298,5774610,36725,4625676,7876273,0,15033,0,1622782,0
"2010年4月16日",10701564,10718868,212208,10374143,193298,5774610,36725,4625676,7876273,0,15033,0,1622782,0
"2010年4月17日",10701564,10718868,212208,10374143,193298,5774610,36725,4625676,7876273,0,15033,0,1622782,0
"2010年4月18日",10701564,10718868,212208,10374143,193298,5774610,36725,4625676,7876273,0,15033,0,1622782,0
"2010年4月19日",10731253,11016616,212208,10434592,193298,5793846,36725,4863388,7913873,0,15033,0,1622782,0
"2010年4月20日",10968790,11105356,212208,10498253,193298,5808638,36725,4894874,8171673,0,15033,0,1622782,0
"2010年4月21日",10968790,11105356,212208,10498253,193298,5809780,36725,4894874,8171673,0,15033,0,1622782,0
"2010年4月22日",11027596,11106431,212208,10865453,193298,5832998,36725,5209619,8177470,0,15033,0,1622782,0
"2010年4月23日",11120463,11106431,212208,11110434,194803,5851918,36725,5218152,8180593,0,15033,0,1622782,0
"2010年4月24日",11138336,11346672,212208,11333749,194803,5859482,36725,5313642,8300651,0,15033,0,1622782,0
"2010年4月25日",11177887,11361840,212208,11461216,194803,5863325,36725,5342557,8568571,0,15033,0,1622782,0
"2010年4月26日",11220229,12058530,212208,11503359,194803,6008074,36725,5372106,8622813,0,15033,0,1622782,0
"2010年4月27日",11250088,12097694,212208,11517074,194803,6022233,36725,5404311,8622813,0,15033,0,1622782,0
"2010年4月28日",11306992,12099108,212208,11571998,194803,6032427,36725,5511764,8622813,0,15033,0,1622782,0
"2010年4月29日",11336046,12113488,212208,11714645,194803,6041095,36725,5558793,8652025,0,15033,0,1622782,0
"2010年4月30日",11371753,12165925,212208,11754868,194803,6058504,36725,5584560,8680003,0,15033,0,1622782,0
"2010年5月1日",11423956,12278187,212208,11901280,194803,6172115,36725,5660976,8857105,0,15033,0,1622782,0
"2010年5月2日",11564042,12302821,212208,12062747,194803,6198523,36725,5897857,8921695,0,15033,0,1622782,0
"2010年5月3日",11692528,12337238,212208,12105718,201545,6226021,36725,6051897,8924428,0,15033,0,1622782,0
"2010年5月4日",11727282,12363744,212208,12161903,201545,6308928,36725,6214577,8927341,0,15033,0,1622782,0
"2010年5月5日",11744762,12363848,212208,12177809,201545,6352264,36725,6256014,8945852,0,15033,0,1622782,0
"2010年5月6日",11815826,12378352,212208,12248505,201545,6371969,36725,6281365,8945852,0,15033,0,1622782,0
"2010年5月7日",11849186,12584960,212208,12351064,201545,6385521,117474,6336557,9088642,0,15033,0,1622782,0
"2010年5月8日",11932575,12706313,212208,12476868,201545,6459308,117474,6570631,9187841,0,15033,0,1622782,0
"2010年5月9日",12003937,12784684,212208,12598522,201545,6480957,117474,6622133,9200363,0,15033,0,1622782,0
"2010年5月10日",12067028,12917133,212208,12648668,201545,6497638,117474,6636197,9357745,0,15033,0,1622782,0
"2010年5月11日",12784932,12917133,220592,12723785,201545,6560027,117474,6656394,9404298,0,15033,0,1622782,0
"2010年5月12日",13179696,12917133,220592,12784009,201545,6591852,117474,6685574,9404298,0,15033,0,1622782,0
"2010年5月13日",13276246,13032539,220592,13224507,201545,6617937,117474,6735910,9491613,0,15033,0,1622782,0
"2010年5月14日",13301119,13049924,220592,13267831,201545,6679221,117474,6807213,9514731,0,15033,0,1622782,0
"2010年5月15日",13414224,13237561,220592,13299836,201545,6697230,117474,6872230,9527256,0,15033,0,1622782,0
"2010年5月16日",13468103,13259088,220592,13347631,201545,6725668,117474,6924355,9561487,0,15033,0,1656849,0
"2010年5月17日",13608810,13361519,220592,13414341,201545,6745606,117474,7018477,9571656,0,15033,0,1656849,0
"2010年5月18日",13755319,13361519,220592,13503117,201545,6756771,117474,7304436,9571656,0,15033,0,1656849,0
"2010年5月19日",13786034,13463224,220592,13537486,201545,6796422,117474,7348879,9580778,0,15033,0,1656849,0
"2010年5月20日",13805934,13463224,220592,13648284,201545,6813872,117474,7405355,9601494,0,15033,0,1656849,0
"2010年5月21日",13856675,13468211,230590,13675453,229408,6870964,117474,7486174,9606984,0,15033,0,1656849,0
"2010年5月22日",13976587,13568162,231523,13707333,229408,6935465,117474,7563188,9606984,0,15033,0,1656849,0
"2010年5月23日",14025667,13593116,231523,13810183,229408,6973176,117474,7651919,9660644,0,15033,0,1656849,0
"2010年5月24日",14112675,13704637,231523,13824967,229408,7007697,117474,7718433,9774529,0,15033,0,1656849,0
"2010年5月25日",14136613,13815649,231523,13841923,229408,7088674,117474,7731631,10009757,0,15033,0,1656849,0
"2010年5月26日",14180682,13831185,231523,13879921,229408,7155106,117474,7772118,10041303,0,15033,0,1656849,0
"2010年5月27日",14217395,13831185,231523,13993118,229408,7192426,117474,7782436,10065868,0,15033,0,1656849,0
"2010年5月28日",14323031,13900397,233874,14036254,229408,7258330,117474,7795227,10067577,0,15033,0,1656849,0
"2010年5月29日",14339048,14000752,245453,14081567,229408,7354974,117474,7915642,10081508,0,15033,0,1656849,0
"2010年5月30日",14375395,14019891,245453,14121884,229408,7435855,117474,7952068,10084967,0,15033,0,1656849,0
"2010年5月31日",14407555,14135195,284976,14167525,229408,9703667,117474,7976588,10221274,0,15033,0,1656849,0
"2010年6月1日",14429764,14135195,284976,15075371,229408,9720955,117474,7993155,10221274,0,15033,0,1656849,0
"2010年6月2日",14596068,14144084,284976,15123689,229408,9783686,117474,8057680,10232269,0,15033,0,1656849,0
"2010年6月3日",14635740,14144084,284976,15167757,229408,9849627,117474,8135932,10232269,0,15033,0,1656849,5347
"2010年6月4日",14857922,14304061,284976,15366287,229408,9918369,117474,8156671,10414053,0,15033,0,1658809,5347
"2010年6月5日",15036144,14437605,300465,15417185,229408,10004892,126363,8402996,10416447,0,15033,0,1658809,5347
"2010年6月6日",15073620,14607834,300465,15477414,235747,10082338,126363,8508520,10501716,0,15033,0,1658809,5347
"2010年6月7日",15097251,14703147,300465,15527677,235747,10102541,126363,8553658,10594562,0,15033,0,1661698,5347
"2010年6月8日",15135966,14714702,300465,15548217,235747,10125834,126363,8685052,10600718,0,15033,0,1661698,5347
"2010年6月9日",15159886,14748289,300465,15975953,235747,10224662,126363,8821383,10609766,0,15033,0,1661698,5347
"2010年6月10日",15191627,14856001,308792,16049473,241529,10249179,126363,8854483,10609766,0,15033,0,1679945,5347
"2010年6月11日",15224185,14913307,308792,16102476,243947,10366794,126363,8857583,10609766,0,15033,0,1679945,5347
"2010年6月12日",15272705,15036349,308792,16177010,252843,10383444,126363,8905139,10625671,0,15033,0,1682266,5347
"2010年6月13日",15317990,15046987,308792,16284020,252843,10480622,126363,8991267,10626219,0,15033,0,1687015,5347
"2010年6月14日",15386926,15168531,308792,16340024,252843,10525601,126363,9043502,10646259,0,15033,0,1701999,5347
"2010年6月15日",15747834,15392399,308792,16405524,252843,10567752,126363,9134145,10646259,0,15033,0,1701999,5347
"2010年6月16日",15865716,17041384,308792,16565104,252843,10685249,126363,9178795,10658395,0,15033,0,1701999,5347
"2010年6月17日",15998753,17043721,308792,16696962,252843,10807853,140288,9664214,10752519,0,15033,0,1701999,5347
"2010年6月18日",16146037,17067485,308792,16926359,264383,10892488,140288,9732103,10754826,0,15033,0,1701999,5347
"2010年6月19日",16266299,17083304,308792,17118389,264383,11048034,140288,9777317,10776762,0,15033,0,1710404,5347
"2010年6月20日",16894021,17246377,308792,17330068,264383,11159925,140288,9810389,10791209,0,15033,0,1710404,5347
"2010年6月21日",17081855,17273663,308792,17859073,302771,11207275,140288,10017252,10812363,0,15033,0,1710404,5347
"2010年6月22日",17163413,17289509,311721,17898546,302771,11231522,140288,10105511,10903192,0,15033,0,1728909,5347
"2010年6月23日",17226388,17298487,311721,18009949,302771,11275524,140288,10185644,10905260,0,15033,0,1728909,5347
"2010年6月24日",17297003,17298487,322897,18201040,302771,11417046,140288,10430043,10905317,0,15033,0,1728909,5347
"2010年6月25日",17499209,17445711,322897,18282288,302771,11581656,140288,10483991,10942274,0,17216,0,1728909,5347
"2010年6月26日",17583698,18446339,322897,18441334,302771,11649429,140288,10533707,10954179,0,21590,0,1728909,5347
"2010年6月27日",17913134,18477201,322897,18632792,302771,11700484,230571,10651638,11152651,0,21590,0,1728909,5347
"2010年6月28日",18094447,22190435,326660,18735861,302771,11779420,230571,10678560,11287354,0,21590,0,1728909,5347
"2010年6月29日",18232850,22221652,326660,18840634,302874,11997298,230571,10759737,11349862,0,21590,0,1748507,5347
"2010年6月30日",18543562,22229060,326660,18922418,302874,12083649,230571,10874565,11359350,0,21590,0,1748507,5347
"2010年7月1日",18644541,23201993,326660,19017454,302874,12119657,230571,11034730,11386705,0,21590,0,1748507,5347
"2010年7月2日",18798240,23520970,326660,19259433,302874,12273519,230571,11116465,11427212,0,21590,0,1748507,5347
"2010年7月3日",18918205,23634152,326660,19352938,302874,12358307,230571,11186299,11578647,0,21590,0,1748507,5347
"2010年7月4日",18978818,24973735,326660,19419021,302874,12466593,230571,11386991,11591879,0,21590,0,1748507,5347
"2010年7月5日",19104506,24974801,326660,19950375,302874,12654915,230571,11560763,11610858,0,21590,0,1748507,5347
"2010年7月6日",19226128,25329460,337074,20234161,302874,12829931,230571,11963682,11610890,0,21590,0,1748507,5347
"2010年7月7日",19355976,25375865,337074,20395171,302874,13527040,230571,12027599,11693396,0,21590,0,1748507,5347
"2010年7月8日",19463698,27317785,337074,20487159,308867,13652125,230571,12118838,11698124,0,21590,0,1748507,5347
"2010年7月9日",19471964,27370197,337074,20496230,308867,13654616,230571,12145519,11698124,0,21590,0,1748507,5347
"2010年7月10日",19478535,27370197,337074,20498279,308867,13654616,230571,12145519,11698922,0,21590,0,1748507,5347
"2010年7月11日",19521388,28144870,337074,20500953,308867,13687423,230571,12148120,11711567,0,21590,0,1748507,5347
"2010年7月12日",19952930,28511158,341577,20787901,308867,13813954,230571,12383924,11768143,0,21590,0,1748507,5347
"2010年7月13日",20100021,34587170,341577,20962807,308867,13847402,230571,12455308,11883024,0,21590,0,1777652,5347
"2010年7月14日",20135222,34592670,341577,21004762,308867,13899501,230571,12500359,11936013,0,21590,0,1777652,5347
"2010年7月15日",20292473,34693246,341577,21319153,308867,14078819,230571,12570498,12084316,0,21590,0,1777652,5347
"2010年7月16日",20576803,35103308,368642,21774930,308867,14188972,230571,12743103,12109523,0,21590,0,1777652,5347
"2010年7月17日",20649084,35164667,368642,21893093,311160,14241245,230571,12834339,12126185,0,21590,0,1777652,5347
"2010年7月18日",20794890,35981699,369073,21996536,311160,14261312,230571,12920453,12157652,0,21590,0,1777652,5347
"2010年7月19日",20864413,37502903,379256,22044179,311160,14342580,230571,12973542,12171515,0,21590,0,1780455,5347
"2010年7月20日",20966919,37558500,379256,22153113,311160,14408641,230571,13064397,12322903,0,21590,0,1780455,5347
"2010年7月21日",21273763,37708421,379256,22365001,311160,14445076,230571,13159350,12420017,0,21590,0,1780455,5347
"2010年7月22日",21403806,37792218,379295,22522866,311160,14534409,374370,13231689,12430075,0,21590,0,1780455,5347
"2010年7月23日",21531125,37961290,379295,22595490,311160,14638014,374370,13386542,12446655,0,21590,0,1780455,5347
"2010年7月24日",21762282,37979632,379295,22856844,311160,14685502,374370,13612814,12451712,0,21590,0,1784117,5347
"2010年7月25日",21869178,38218200,379295,22947741,311160,14731149,374370,13985130,12452556,0,21590,0,1784117,5347
"2010年7月26日",21963904,41970968,379295,23103155,311160,14917588,374370,14036618,12695578,0,21590,0,1784117,5347
"2010年7月27日",22026461,42080653,379295,23259519,311160,15031313,374370,14340658,12708362,0,21590,0,1784117,5347
"2010年7月28日",22087775,42084816,379295,23306431,311160,15093548,374370,14445656,12711843,0,21590,0,1786842,5347
"2010年7月29日",22168952,42212329,379295,23408110,311160,15341911,374370,14502228,12714164,0,21590,0,1786842,5347
"2010年7月30日",22251777,42404583,379295,23456541,311160,15395086,374370,14591711,12765944,0,21590,0,1788151,5347
"2010年7月31日",22344117,42877923,379295,23584832,314493,15469355,374370,14895188,12790854,0,21590,0,1788151,5347
"2010年8月1日",22426390,43246489,386468,23742006,314493,15522486,374370,14947250,12846043,0,21590,0,1788151,5347
"2010年8月2日",22556281,43258457,386468,23811987,314493,15584440,380640,15189385,12899363,0,21590,0,1788151,5347
"2010年8月3日",22613797,43392800,397358,23918493,314493,15691335,380640,15280219,12901831,0,21590,0,1788151,5347
"2010年8月4日",22919878,47256797,407039,24040471,314493,15781787,477353,15832583,13058780,0,21590,0,1788151,5347
"2010年8月5日",23017072,47738037,407039,24199766,314493,15914050,477353,15896549,13072543,0,21590,0,1788151,5347
"2010年8月6日",23139783,47919003,409500,24276225,314493,15952553,477353,16158736,13086311,0,21590,0,1794864,5347
"2010年8月7日",23296322,48162967,409500,24358304,314493,16001107,477353,16256625,13091723,0,21590,0,1794864,5347
"2010年8月8日",23541440,48451645,409500,24463019,314493,16028396,477353,16506930,13104656,0,21590,0,1794864,5347
"2010年8月9日",23602054,51943224,409500,24550564,314493,16086774,477353,16671145,13107826,0,21590,0,1794864,5347
"2010年8月10日",23799614,52084785,409500,24763667,314493,16192338,477353,17342482,13110754,0,21590,0,1794864,5347
"2010年8月11日",24012537,52377682,409500,24817740,318789,16242674,477353,17483195,13411408,0,21590,0,1794864,5347
"2010年8月12日",24091206,52434689,409500,24903873,325256,16330850,477353,17790039,13432237,0,21590,0,1794864,5347
"2010年8月13日",24209360,52798465,420565,25031285,336963,16416762,477353,18023865,13446292,0,21590,0,1794864,5347
"2010年8月14日",25043922,52850104,420565,26434468,336963,16484809,477353,18242637,13455526,0,21590,0,1794864,5347
"2010年8月15日",25082587,53119918,420565,26443217,336963,16485811,477353,18255292,13457926,0,21590,0,1794864,5347
"2010年8月16日",25555875,53145006,420565,26684000,350359,16572881,477353,18571145,13507814,0,21590,0,1794864,5347
"2010年8月17日",25879997,53214355,420565,26843917,350359,16609650,477353,18734797,13647950,0,21590,0,1794864,5347
"2010年8月18日",26029008,53217767,420565,26883723,350359,16845598,477353,18930544,13655269,0,21590,0,1794864,5347
"2010年8月19日",26121272,54966671,420565,27047152,350359,16960217,477353,19018709,13665188,0,21590,0,1794864,5347
"2010年8月20日",26273222,55117797,420565,27279435,372033,17191193,477353,19194718,13672476,0,21590,0,1794864,5347
"2010年8月21日",26447758,57055869,420565,27421543,372033,17307411,477353,19289161,13827900,0,21590,0,1794864,5347
"2010年8月22日",26811582,57246479,427482,27603282,372033,17388975,477353,19409171,13830035,0,21590,0,1794864,5347
"2010年8月23日",27087849,57311105,427482,27654759,372033,17437971,477353,19760158,13907417,0,21590,0,1794864,5347
"2010年8月24日",27156212,57390603,427482,28505457,372033,17555631,477353,20125298,13923274,0,21590,0,1794864,5347
"2010年8月25日",27320708,62645519,427482,28660042,372033,17596652,477353,20254296,13965725,0,21590,0,1794864,5347
"2010年8月26日",27405746,62646677,437073,28720060,372033,17670023,477353,20383797,14536987,0,21590,0,1794864,5347
"2010年8月27日",27532180,62858725,437073,28876550,372033,17738643,477353,20541938,14748178,0,21590,0,1794864,5347
